Yearnumber,Periodname,Provider Org Code,Provider Name,Commissioner Org Code,Commissioner Org Name,Nhs1 Population SUM,Nhs1 Number Calls Offered SUM,Nhs1 Calls Through 111 SUM,Nhs1 Calls Through Other SUM,Nhs1 Abandoned Calls SUM,Nhs1 Answered Calls SUM,Nhs1 Answered Through 111 SUM,Nhs1 Answered Through Other SUM,Nhs1 Answered 60sec SUM,Nhs1 Calls Person Triaged SUM,Nhs1 Cnt Caller Terminated SUM,Nhs1 Cnt Caller Referred SUM,Nhs1 Cnt Caller Given Info SUM,Nhs1 Cnt Other Reason SUM,Nhs1 Transferred To Ca SUM,Nhs1 Wtransferred To Ca SUM,Nhs1 Ave Wtransfer Time SUM,Nhs1 Person Offered Call Back SUM,Nhs1 Calls Back Within 10mins SUM,Nhs1 Ave Episode Length SUM,Nhs1 Amb Dispatches SUM,Nhs1 Recommend To Ae SUM,Nhs1 Recommend To Primcare SUM,Nhs1 Rec Contact Prim Com Care SUM,Nhs1 Rec Speak Prim Com Care SUM,Nhs1 Rec Dental Pharmacy SUM,Nhs1 Recommend To Other SUM,Nhs1 Not Recommend SUM,Nhs1 Given Health Information SUM,Nhs1 Recommended Home Care SUM,Nhs1 Recommended Non Clinical SUM,Nhs1 Time Call Handlers SUM,Nhs1 Time Clinical Staff SUM,Nhs1 Cost Call Handlers SUM,Nhs1 Cost Clinical Staff SUM,Ave_Wtransfer_Time_Minutes,Episode_Length_Minutes,Abandonment Rate,Total_Cost,Cost_Per_Answered_Call,A&E_Referral_Rate,PrimaryCare_Referral_Rate,Answered_60sec_Rate,Callback_10min_Compliance,Rank_Answered_60sec,Rank_Callback_Compliance,Combined_Rank,Calls_Offered_Per_1k,Calls_Answered_60sec_Per_1k,Ambulance_Dispatches_Per_1k
2015-16,Jan-16,111AD9,YORKSHIRE AND HUMBER NHS 111,02N,"NHS AIREDALE, WHARFEDALE AND CRAVEN CCG",5532200,144837,144837,0,6222,136949,136949,0,109822,117482,12186,19,414,6848,26021,3258,00:01:10,22759,5099,00:22:28,11523,8406,72762,48495,11115,13152,5308,19483,1025,6182,12276,1010259.0,406201.0,7921.0,4826.0,1.17,22.47,0.04295863626007167,12747.0,0.09307844526064447,0.06138051391393876,0.5313072749709746,80.1918962533498,22.40432356430423,451,492,471.5,26.180723762698385,19.851415350131955,2.0828964968728534
2015-16,Jan-16,111AE1,MAINLAND SHIP NHS 111,10R,NHS PORTSMOUTH CCG,1867000,53121,52589,532,2172,49503,49046,457,37957,42709,3885,125,68,2716,6654,2235,00:01:35,4419,1143,00:22:08,5310,3022,27654,16850,6731,4073,3322,3401,295,1778,1328,136636.5,42133.0,7921.0,4826.0,1.58,22.13,0.04088778449200881,12747.0,0.257499545482092,0.06104680524412662,0.5586328101327193,76.676161040745,25.865580448065174,469,454,461.5,28.45259775040171,20.33047670058918,2.8441349758971612
2015-16,Jan-16,111AE2,BUCKINGHAMSHIRE NHS 111,10Y,NHS AYLESBURY VALE CCG,529000,14794,14794,0,664,13764,13764,0,10340,10361,491,2,12,2898,1764,642,00:01:36,1122,250,00:27:13,1118,959,6795,4821,1599,375,634,855,85,559,211,136636.5,42133.0,7921.0,4826.0,1.6,27.22,0.044883060700283896,12747.0,0.9261115954664342,0.06967451322290032,0.4936791630340017,75.12351060738158,22.281639928698752,478,493,485.5,27.965973534971646,19.546313799621927,2.113421550094518
2015-16,Jan-16,111AE3,BERKSHIRE NHS 111,11D,NHS WOKINGHAM CCG,913000,22456,22456,0,933,20978,20978,0,16033,20008,980,59,24,0,3548,1157,00:01:31,2391,558,00:22:12,2343,1606,13384,9268,3387,729,864,1811,153,1108,550,136636.5,42133.0,7921.0,4826.0,1.52,22.2,0.04154791592447453,12747.0,0.6076365716464868,0.07655639241109734,0.6380017160835161,76.4276861473925,23.337515683814303,471,481,476.0,24.595837897042717,17.56078860898138,2.566265060240964
2015-16,Jan-16,111AE4,SOUTH EAST COAST NHS 111,10D,NHS SWALE CCG,4600600,111134,111134,0,5373,103985,103985,0,77715,89925,4159,681,175,9045,24801,10724,00:00:55,14078,9467,00:12:56,11945,6831,59582,50370,5565,3647,368,11199,829,5918,4452,136636.5,42133.0,7921.0,4826.0,0.92,12.93,0.048347040509655013,12747.0,0.12258498821945472,0.06569216713949128,0.5729864884358321,74.7367408760879,67.24676800681915,483,54,268.5,24.156414380732947,16.892361865843586,2.596400469503978
2015-16,Jan-16,111AE5,DORSET NHS 111,11J,NHS DORSET CCG,766900,21829,21796,33,275,20389,20371,18,18988,17757,381,2165,34,52,3921,559,00:00:43,3362,504,00:26:15,2258,1090,11210,7526,1967,1717,428,2771,243,906,1622,168575.0,20645.0,7921.0,4826.0,0.72,26.25,0.012597920197901874,12747.0,0.6251900534601992,0.05346019912698023,0.5498062680857325,93.12864780028447,14.991076740035695,333,531,432.0,28.463945755639585,24.75942104576868,2.9443212935193634
2015-16,Jan-16,111AE6,BANES & WILTSHIRE NHS 111,99N,NHS WILTSHIRE CCG,668500,13373,13373,0,111,13262,13262,0,12337,12186,465,430,35,146,3293,1319,00:00:37,1974,1094,00:14:01,1680,946,8087,5687,1571,829,128,1345,116,731,498,136636.5,42133.0,7921.0,4826.0,0.62,14.02,0.008300306587900994,12747.0,0.9611672447594631,0.07133162418941336,0.60978736238878,93.02518473835018,55.42046605876393,337,95,216.0,20.00448765893792,18.454749439042633,2.513089005235602
2015-16,Jan-16,111AE7,"BRISTOL, NORTH SOMERSET & SOUTH GLOUCESTERSHIRE NHS 111",11H,NHS BRISTOL CCG,938700,30283,30283,0,280,30003,30003,0,28196,25058,1183,715,86,2961,6826,2744,00:00:57,4082,2189,00:14:09,3370,2312,16242,11512,3062,1668,177,2957,220,1547,1190,136636.5,42133.0,7921.0,4826.0,0.95,14.15,0.009246111679820361,12747.0,0.42485751424857515,0.0770589607705896,0.5413458654134586,93.97726893977269,53.62567368936796,306,107,206.5,32.260573133056354,30.037285607755404,3.5900713753062745
2015-16,Jan-16,111AE8,GLOUCESTERSHIRE & SWINDON NHS 111,11M,NHS GLOUCESTERSHIRE CCG,845900,16214,16214,0,164,16050,16050,0,15043,13595,633,652,36,1134,3678,1494,00:00:48,2184,1204,00:13:45,1877,1232,8818,6544,1758,516,124,1544,132,762,650,136636.5,42133.0,7921.0,4826.0,0.8,13.75,0.0101147156778093,12747.0,0.7942056074766355,0.0767601246105919,0.5494080996884735,93.72585669781931,55.12820512820513,312,99,205.5,19.16775032509753,17.78342593687197,2.2189384087953656
2015-16,Jan-16,111AE9,SOMERSET NHS 111,11X,NHS SOMERSET CCG,547000,14177,14177,0,341,12176,12176,0,10124,10258,509,70,5,1334,3442,2252,00:00:01,1190,423,00:11:18,1387,672,6203,4155,1382,666,887,1109,17,556,536,110900.0,41909.0,7921.0,4826.0,0.02,11.3,0.024053043662269874,12747.0,1.0468955321944808,0.05519053876478318,0.5094448094612353,83.14717477003943,35.54621848739496,437,329,383.0,25.917733089579528,18.50822669104205,2.5356489945155394
2015-16,Jan-16,111AF1,CORNWALL NHS 111,11N,NHS KERNOW CCG,557800,14289,14165,124,433,12914,12894,20,10652,11694,458,697,20,45,2281,305,00:01:41,1976,488,00:20:28,1567,542,7371,4777,2245,349,387,1827,209,367,1251,107315.0,12010.0,7921.0,4826.0,1.68,20.47,0.030303030303030304,12747.0,0.987068297971194,0.04196995508750193,0.5707759021217284,82.48412575499458,24.696356275303643,441,470,455.5,25.616708497669414,19.096450340623882,2.8092506274650413
2015-16,Jan-16,111AF2,DEVON NHS 111,99P,"NHS NORTHERN, EASTERN AND WESTERN DEVON CCG",1163900,35115,34989,126,1135,31789,31764,25,26041,29382,976,1282,60,89,6349,658,00:00:41,5691,2802,00:14:08,3491,1586,20070,12062,7104,904,403,3832,557,707,2568,263118.0,33429.0,7921.0,4826.0,0.68,14.13,0.032322369357824295,12747.0,0.4009877630626946,0.0498914718927931,0.6313504671427224,81.91827361665986,49.235635213494994,444,150,297.0,30.170117707706847,22.373915284818285,2.999398573760632
2015-16,Jan-16,111AF3,BEDFORDSHIRE NHS 111,06F,NHS BEDFORDSHIRE CCG,439200,6847,6847,0,274,6406,6406,0,4960,4589,207,9,1,1600,867,303,00:01:50,564,155,00:27:13,544,473,2994,1908,610,476,110,468,54,287,127,136636.5,42133.0,7921.0,4826.0,1.83,27.22,0.04001752592376223,12747.0,1.989853262566344,0.0738370277864502,0.46737433655947547,77.42741180143615,27.482269503546096,467,434,450.5,15.589708561020037,11.293260473588344,1.238615664845173
2015-16,Jan-16,111AF4,STAFFORDSHIRE NHS 111,05V,NHS STAFFORD AND SURROUNDS CCG,1116800,29563,29563,0,845,26622,26622,0,22304,22055,881,127,17,3542,7598,5038,00:00:01,2560,863,00:11:02,2614,1614,13603,9548,2895,1160,1611,2613,58,1365,1190,298665.0,84497.0,7921.0,4826.0,0.02,11.03,0.02858302607989717,12747.0,0.4788145143114717,0.060626549470362855,0.5109683720231387,83.78033205619413,33.7109375,434,345,389.5,26.471167621776505,19.971346704871063,2.3406160458452723
2015-16,Jan-16,111AF8,NORTH WEST INC BLACKPOOL NHS 111,00R,NHS BLACKPOOL CCG,7221500,199347,199347,0,31102,146780,146780,0,81755,133892,7115,0,1035,4738,27427,10650,00:00:11,16777,5443,00:16:36,16749,10607,82776,59466,17821,5489,3146,20614,1851,5511,13252,617899.0,410640.0,7921.0,4826.0,0.18,16.6,0.15601940335194409,12747.0,0.08684425671072353,0.07226461370758959,0.5639460416950538,55.69900531407549,32.44322584490672,524,362,443.0,27.604652772969605,11.32105518244132,2.319324240116319
2015-16,Feb-16,111AA1,NORTH EAST ENGLAND NHS 111,00N,NHS SOUTH TYNESIDE CCG,2636000,67953,64539,3414,846,56269,54465,1804,52958,51932,1741,221,1224,1737,16587,7698,00:00:56,8889,3438,00:11:39,9006,4870,28611,19453,6413,2745,3185,6181,1015,2642,2524,537081.0,135467.0,7921.0,4826.0,0.93,11.65,0.012449781466601917,12747.0,0.22653681423163732,0.08654854360304963,0.5084682507241999,94.11576534148466,38.677016537293284,301,289,295.0,25.778831562974204,20.090288315629742,3.416540212443096
2015-16,Feb-16,111AA2,LINCOLNSHIRE NHS 111,03T,NHS LINCOLNSHIRE EAST CCG,741400,13309,13309,0,181,13128,13128,0,11891,11675,416,328,26,683,2798,977,00:00:39,1821,747,00:15:11,1760,1123,7426,5545,1426,455,254,1112,101,595,416,136636.5,42133.0,7921.0,4826.0,0.65,15.18,0.01359981967089939,12747.0,0.9709780621572212,0.0855423522242535,0.565661182205972,90.57739183424741,41.02141680395387,388,252,320.0,17.951173455624495,16.03857566765579,2.373887240356083
2015-16,Feb-16,111AA3,LUTON NHS 111,06P,NHS LUTON CCG,217800,3470,3470,0,154,3230,3230,0,2337,3905,193,11,2,0,728,142,00:01:22,586,133,00:30:28,479,283,2586,1885,525,176,144,413,44,246,123,136636.5,42133.0,7921.0,4826.0,1.37,30.47,0.04438040345821326,12747.0,3.946439628482972,0.08761609907120743,0.8006191950464396,72.35294117647058,22.696245733788395,492,490,491.0,15.932047750229568,10.730027548209366,2.199265381083563
2015-16,Feb-16,111AA4,NOTTINGHAM CITY NHS 111,04K,NHS NOTTINGHAM CITY CCG,1015900,23746,23622,124,650,22443,22327,116,18201,20093,0,0,0,2350,4519,651,00:00:18,3868,1077,00:22:48,2643,1702,11311,7549,2487,1275,527,3910,372,1062,2476,159679.0,44163.0,7921.0,4826.0,0.3,22.8,0.02737303124736798,12747.0,0.5679721962304505,0.07583656373925055,0.5039878804081451,81.09878358508222,27.843846949327816,449,429,439.0,23.374347868884733,17.9161334777045,2.601634019096368
2015-16,Feb-16,111AA5,DERBYSHIRE NHS 111,04J,NHS NORTH DERBYSHIRE CCG,1008900,24223,23731,492,722,22836,22379,457,18204,21091,0,0,0,1745,4867,606,00:00:23,4261,1187,00:23:20,2588,1532,12343,7943,3527,873,1269,3359,322,1032,2005,160434.0,50003.0,7921.0,4826.0,0.38,23.33,0.02980638236386905,12747.0,0.5581975827640567,0.06708705552636189,0.5405062182518829,79.71623751970573,27.85731049049519,454,428,441.0,24.00931707800575,18.043413618792744,2.5651699871146794
2015-16,Feb-16,111AA6,ISLE OF WIGHT NHS 111,10L,NHS ISLE OF WIGHT CCG,139900,5057,5031,26,72,4774,4757,17,4597,4613,17,19,14,111,788,754,00:00:41,34,14,00:07:51,528,303,3010,1750,799,461,280,492,64,324,104,30530.0,10112.0,7676.0,4640.0,0.68,7.85,0.014237690330235317,12316.0,2.579807289484709,0.06346878927524088,0.6304985337243402,96.2924172601592,41.17647058823529,153,249,201.0,36.14724803431022,32.85918513223731,3.7741243745532524
2015-16,Feb-16,111AA7,INNER NORTH WEST LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,586100,12365,12365,0,73,11836,11836,0,11225,10080,1938,269,65,0,1838,906,00:04:33,932,392,00:12:41,952,826,5364,3924,1220,220,307,2631,209,418,2004,136636.5,42133.0,7921.0,4826.0,4.55,12.68,0.005903760614638091,12747.0,1.0769685704629943,0.06978709023318688,0.4531936465021967,94.83778303480905,42.06008583690987,254,235,244.5,21.097082409145198,19.152021839276575,1.6242961951885342
2015-16,Feb-16,111AA9,HILLINGDON LONDON NHS 111,08G,NHS HILLINGDON CCG,304200,7560,7560,0,72,7488,7488,0,6791,5137,238,65,12,2036,1381,444,00:00:52,937,398,00:17:35,618,494,3186,2530,546,110,72,767,42,389,336,136636.5,42133.0,7921.0,4826.0,0.87,17.58,0.009523809523809525,12747.0,1.7023237179487178,0.06597222222222222,0.4254807692307692,90.69177350427351,42.475987193169686,385,233,309.0,24.85207100591716,22.3241288625904,2.031558185404339
2015-16,Feb-16,111AB1,CROYDON NHS 111,07V,NHS CROYDON CCG,385700,6452,6452,0,80,6372,6372,0,5839,5014,250,110,18,980,1387,403,00:00:29,984,405,00:17:20,673,457,3027,2348,592,87,123,734,60,393,281,136636.5,42133.0,7921.0,4826.0,0.48,17.33,0.012399256044637322,12747.0,2.000470809792844,0.07172002510985562,0.4750470809792844,91.63527934714375,41.15853658536585,366,250,308.0,16.72802696396163,15.138708841068189,1.7448794399792584
2015-16,Feb-16,111AB2,HERTFORDSHIRE NHS 111,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,1159200,33678,27648,6030,612,28681,25717,2964,26782,22018,0,22,0,6641,5961,4475,00:00:46,1486,895,00:10:35,2056,1681,14314,10609,2835,870,1475,2492,426,1487,579,395930.0,180801.0,7921.0,4826.0,0.77,10.58,0.018172100481026188,12747.0,0.4444405704124682,0.058610229768836515,0.499076043373662,93.37889194937415,60.228802153432035,323,77,200.0,29.0527950310559,23.103864734299517,1.7736369910282954
2015-16,Feb-16,111AB3,GREAT YARMOUTH AND WAVENEY NHS 111,06M,NHS GREAT YARMOUTH AND WAVENEY CCG,215200,5005,4835,170,149,4856,4696,160,4002,4348,16,0,13,479,1274,564,00:02:12,710,203,00:18:24,458,307,2570,1670,741,159,276,737,66,246,425,22624.18333,10195.88333,7921.0,4826.0,2.2,18.4,0.02977022977022977,12747.0,2.625,0.06322075782537068,0.5292421746293245,82.41350906095552,28.591549295774648,443,416,429.5,23.257434944237918,18.596654275092934,2.128252788104089
2015-16,Feb-16,111AB4,OXFORDSHIRE NHS 111,10Q,NHS OXFORDSHIRE CCG,669600,17114,17006,108,724,15953,15846,107,10904,14223,1219,47,17,447,2393,545,00:01:30,1848,427,00:22:14,1554,1131,9123,6262,2204,657,1124,1291,102,745,444,136636.5,42133.0,7921.0,4826.0,1.5,22.23,0.04230454598574267,12747.0,0.799034664326459,0.0708957562840845,0.5718673603710901,68.35078041747634,23.106060606060606,505,486,495.5,25.558542413381126,16.284348864994026,2.3207885304659497
2015-16,Feb-16,111AB9,NORFOLK NHS 111,06W,NHS NORWICH CCG,791000,20010,19311,699,2854,17156,16479,677,9813,15437,22,4,43,1650,4495,2470,00:02:29,2025,690,00:15:17,1933,1113,8762,6030,2018,714,1200,2429,316,1086,1027,91098.96667,42625.96667,7921.0,4826.0,2.48,15.28,0.1426286856571714,12747.0,0.7430053625553742,0.06487526229890417,0.5107251107484262,57.198647703427376,34.074074074074076,521,342,431.5,25.29709228824273,12.405815423514538,2.443742098609355
2015-16,Feb-16,111AC2,SUFFOLK NHS 111,06L,NHS IPSWICH AND EAST SUFFOLK CCG,628500,12331,12331,0,179,12152,12152,0,10779,10901,381,370,18,482,2640,786,00:00:27,1854,754,00:15:46,1536,986,6853,4919,1337,597,346,1180,78,623,479,136636.5,42133.0,7921.0,4826.0,0.45,15.77,0.014516259832941367,12747.0,1.048963133640553,0.08113890717577353,0.5639400921658986,88.70144832126398,40.668824163969795,412,257,334.5,19.61972951471758,17.150357995226727,2.443914081145585
2015-16,Feb-16,111AC3,NORTH ESSEX NHS 111,07H,NHS WEST ESSEX CCG,1019200,22020,21731,289,1160,20860,20583,277,15624,18813,45,2,77,1923,5624,2505,00:02:00,3119,768,00:19:57,1462,1459,11347,7803,3029,515,911,3634,305,1187,2142,100441.0,46691.28333,7921.0,4826.0,2.0,19.95,0.05267938237965486,12747.0,0.6110738255033556,0.06994247363374881,0.5439597315436242,74.8993288590604,24.623276691247195,481,471,476.0,21.605180533751962,15.329670329670328,1.434458398744113
2015-16,Feb-16,111AC4,SOUTH ESSEX NHS 111,99F,NHS CASTLE POINT AND ROCHFORD CCG,782300,19681,19266,415,690,18991,18593,398,15433,16852,197,35,17,1890,5316,2618,00:02:04,2618,581,00:18:52,1432,1227,10828,7662,2638,528,1136,2229,260,1410,559,465.95,360.6333333,7921.0,4826.0,2.07,18.87,0.03505919414663889,12747.0,0.6712126796903797,0.06460955189300195,0.5701648149123268,81.26480964667473,22.192513368983956,447,495,471.0,25.157867825642334,19.727725936341557,1.8304998082577015
2015-16,Feb-16,111AC5,CAMBRIDGESHIRE & PETERBOROUGH NHS 111,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,883600,25240,17182,8058,261,20002,15878,4124,18825,16121,62,11,142,3666,4732,3280,00:00:32,1452,968,00:11:00,1915,1318,11108,6773,3542,793,286,1494,260,929,305,348228.0,127987.0,7921.0,4826.0,0.53,11.0,0.010340729001584786,12747.0,0.6372862713728628,0.0658934106589341,0.5553444655534446,94.11558844115588,66.66666666666666,302,57,179.5,28.564961521050247,21.30488909008601,2.16727025803531
2015-16,Feb-16,111AC6,NORTHAMPTONSHIRE NHS 111,04G,NHS NENE CCG,711500,18199,18199,0,465,17153,17153,0,13551,15888,0,0,0,1265,3585,449,00:00:35,3136,832,00:22:18,1858,1317,9547,7103,2111,333,298,2868,270,836,1762,125006.0,35492.0,7921.0,4826.0,0.58,22.3,0.025550854442551788,12747.0,0.7431353116072991,0.07677957208651548,0.5565790240774209,79.00075788491809,26.53061224489796,458,446,452.0,25.578355586788476,19.045678144764583,2.6113843991567114
2015-16,Feb-16,111AC7,MILTON KEYNES NHS 111,04F,NHS MILTON KEYNES CCG,272300,4667,4667,0,51,4616,4616,0,4217,4032,153,139,25,267,1019,322,00:00:29,697,280,00:16:19,428,463,2610,1822,461,327,57,474,46,273,155,136636.5,42133.0,7921.0,4826.0,0.48,16.32,0.010927790872080565,12747.0,2.761481802426343,0.10030329289428076,0.5654246100519931,91.35615251299826,40.17216642754663,372,261,316.5,17.13918472273228,15.486595666544252,1.5717958134410577
2015-16,Feb-16,111AC8,LEICESTERSHIRE & RUTLAND NHS 111,04C,NHS LEICESTER CITY CCG,1061900,19975,19975,0,556,18787,18787,0,15100,17239,0,0,0,1548,3890,554,00:00:22,3336,902,00:22:18,2341,1444,9595,6412,2256,927,553,3306,302,916,2088,138364.0,37637.0,7921.0,4826.0,0.37,22.3,0.02783479349186483,12747.0,0.6785010911800713,0.07686165965827434,0.5107255016766913,80.37472720498216,27.038369304556355,450,441,445.5,18.810622469159053,14.219794707599586,2.2045390338073263
2015-16,Feb-16,111AC9,WEST MIDLANDS NHS 111,05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,4666400,98734,98734,0,1450,87028,87028,0,76813,71228,4275,4807,178,6540,23961,9612,00:00:01,14349,4561,00:14:06,8241,6025,43116,31271,8955,2890,3992,9854,549,4427,4878,777073.0,307692.0,7921.0,4826.0,0.02,14.1,0.014685923795247838,12747.0,0.1464701015765041,0.06923059245300363,0.49542675920393436,88.26239830859033,31.786187190745004,421,371,396.0,21.158494771129778,16.460869192525287,1.76602948739928
2015-16,Feb-16,111AD1,WANDSWORTH NHS 111,08X,NHS WANDSWORTH CCG,320600,4803,4803,0,44,4759,4759,0,4354,3930,194,96,21,518,1129,355,00:01:35,774,329,00:17:47,439,392,2413,1907,414,92,81,605,59,347,199,136636.5,42133.0,7921.0,4826.0,1.58,17.78,0.009160941078492609,12747.0,2.6785038873712965,0.08237024584996848,0.5070392939693212,91.48980878335784,42.50645994832041,370,232,301.0,14.981285090455396,13.580786026200874,1.3693075483468495
2015-16,Feb-16,111AD2,SUTTON & MERTON NHS 111,08T,NHS SUTTON CCG,411900,6022,6022,0,76,5946,5946,0,5342,4849,254,98,16,729,1407,398,00:00:32,1009,419,00:18:32,556,456,3014,2338,590,86,94,729,54,419,256,136636.5,42133.0,7921.0,4826.0,0.53,18.53,0.01262039189637994,12747.0,2.1437941473259334,0.07669021190716448,0.506895391860074,89.84191052808612,41.52626362735381,397,246,321.5,14.620053411022091,12.9691672736101,1.3498421947074533
2015-16,Feb-16,111AD3,KINGSTON & RICHMOND NHS 111,08J,NHS KINGSTON CCG,376700,5010,5010,0,40,4970,4970,0,4559,4055,179,117,14,605,1144,326,00:00:37,818,367,00:17:16,496,415,2474,1953,431,90,105,565,50,334,181,136636.5,42133.0,7921.0,4826.0,0.62,17.27,0.007984031936127744,12747.0,2.564788732394366,0.08350100603621731,0.4977867203219316,91.73038229376257,44.86552567237164,363,206,284.5,13.299707990443324,12.102468808070084,1.3166976373772232
2015-16,Feb-16,111AD4,NORTH WEST LONDON NHS 111,07P,NHS BRENT CCG,1207100,15330,15330,0,154,15176,15176,0,13909,11860,639,292,49,2336,3319,1009,00:00:37,2310,970,00:18:01,1530,1138,7223,5571,1318,334,236,1733,141,928,664,136636.5,42133.0,7921.0,4826.0,0.62,18.02,0.01004566210045662,12747.0,0.8399446494464945,0.0749868212967844,0.47594886663152347,91.65129151291514,41.99134199134199,365,236,300.5,12.69985916659763,11.522657609145886,1.267500621323834
2015-16,Feb-16,111AD5,NORTH CENTRAL LONDON NHS 111,08C,NHS HAMMERSMITH AND FULHAM CCG,1479400,24355,24355,0,154,23426,23426,0,21907,20199,1918,282,159,0,4298,1997,00:02:35,2301,864,00:13:49,2310,1911,11969,8928,2524,517,616,3393,475,901,2017,136636.5,42133.0,7921.0,4826.0,2.58,13.82,0.006323136932867994,12747.0,0.5441389908648511,0.08157602663706992,0.5109280286860753,93.51575172884829,37.54889178617992,319,304,311.5,16.462755171015278,14.808030282546978,1.5614438285791536
2015-16,Feb-16,111AD6,OUTER NORTH EAST LONDON NHS 111,08N,NHS REDBRIDGE CCG,1037600,19212,16340,2872,724,18485,15916,2569,17458,16923,1713,9,65,0,3460,1454,00:00:46,2019,956,00:15:00,1782,1441,9916,7812,1838,266,779,3005,145,1153,1707,136636.5,42133.0,7921.0,4826.0,0.77,15.0,0.03768478034561732,12747.0,0.6895861509331891,0.07795509872869895,0.5364349472545307,94.44414390045984,47.35017335314512,278,174,226.0,18.515805705474172,16.825366229760984,1.7174248265227448
2015-16,Feb-16,111AD7,SOUTH EAST LONDON NHS 111,07N,NHS BEXLEY CCG,1796400,26428,26428,0,285,25935,25935,0,23957,21297,2381,767,582,908,6007,2487,00:01:07,3520,1987,00:11:43,2186,2361,13013,10387,1990,636,653,3084,296,1579,1209,106824.0,89787.0,7921.0,4826.0,1.12,11.72,0.010784016951717875,12747.0,0.491497975708502,0.09103528050896471,0.5017543859649123,92.37324079429342,56.44886363636363,350,92,221.0,14.71164551324872,13.336116677800044,1.2168782008461365
2015-16,Feb-16,111AD8,EAST LONDON & CITY NHS 111,08V,NHS TOWER HAMLETS CCG,926800,14517,14517,0,580,13937,13937,0,13187,10777,610,3,36,0,2244,1002,00:00:57,1207,570,00:14:50,1207,1235,6561,5160,982,419,254,1520,75,871,574,136636.5,42133.0,7921.0,4826.0,0.95,14.83,0.03995315836605359,12747.0,0.9146157709693621,0.08861304441414938,0.4707612829159791,94.6186410274808,47.224523612261805,267,176,221.5,15.66357358653431,14.228528269313768,1.3023305999136814
2015-16,Feb-16,111AD9,YORKSHIRE AND HUMBER NHS 111,02N,"NHS AIREDALE, WHARFEDALE AND CRAVEN CCG",5523500,124843,124843,0,4604,118919,118919,0,98606,102985,11050,14,355,4515,22973,2547,00:01:13,20423,3748,00:24:21,9960,7746,63639,42217,9223,12199,4069,17571,894,5551,11126,916957.0,365225.0,7921.0,4826.0,1.22,24.35,0.03687831916887611,12747.0,0.10719060873367586,0.06513677377038152,0.5351457714915194,82.91862528275549,18.351858199089264,438,519,478.5,22.60215443106726,17.852086539331946,1.8032044899067619
2015-16,Feb-16,111AE1,MAINLAND SHIP NHS 111,10R,NHS PORTSMOUTH CCG,1869400,47384,46843,541,1987,43939,43490,449,30535,37639,3587,114,64,2535,5864,1337,00:01:37,4527,1152,00:24:57,4647,2839,24222,15081,5507,3634,2724,3207,276,1706,1225,136636.5,42133.0,7921.0,4826.0,1.62,24.95,0.041933986155664356,12747.0,0.2901067388880038,0.06461230342065136,0.5512642527139898,69.49407132615671,25.44731610337972,502,458,480.0,25.34717021504226,16.334117898791057,2.4858243286616024
2015-16,Feb-16,111AE2,BUCKINGHAMSHIRE NHS 111,10Y,NHS AYLESBURY VALE CCG,533800,13647,13647,0,572,12678,12678,0,8803,9396,474,3,6,2799,1552,304,00:01:36,1248,272,00:31:40,1123,807,5992,4313,1358,321,646,828,79,521,228,136636.5,42133.0,7921.0,4826.0,1.6,31.67,0.041913973767128306,12747.0,1.005442498816848,0.06365357311878846,0.47262975232686544,69.43524215175896,21.794871794871796,503,499,501.0,25.565754964406146,16.491195204196327,2.1037841888347693
2015-16,Feb-16,111AE3,BERKSHIRE NHS 111,11D,NHS WOKINGHAM CCG,912500,21190,21190,0,885,19805,19805,0,13891,18952,1001,46,17,0,3364,675,00:01:36,2689,567,00:25:37,2103,1541,12604,9000,2975,629,830,1874,199,1070,605,136636.5,42133.0,7921.0,4826.0,1.6,25.62,0.041764983482774895,12747.0,0.643625347134562,0.07780863418328705,0.6364049482453926,70.13885382479172,21.085905541093343,498,503,500.5,23.221917808219178,15.223013698630137,2.304657534246575
2015-16,Feb-16,111AE4,SOUTH EAST COAST NHS 111,10D,NHS SWALE CCG,4621400,102641,102641,0,9547,90998,90998,0,59117,80403,3480,634,152,6329,22115,8024,00:01:01,14091,8387,00:13:54,10469,6078,53510,41857,8798,2855,256,10090,778,5319,3993,136636.5,42133.0,7921.0,4826.0,1.02,13.9,0.09301351311853938,12747.0,0.1400800017582804,0.06679267676212663,0.5880349018659751,64.96516406954,59.520261159605425,509,78,293.5,22.209936382914268,12.792011078893841,2.2653308521227333
2015-16,Feb-16,111AE5,DORSET NHS 111,11J,NHS DORSET CCG,770900,19463,19425,38,379,17757,17740,17,15930,15227,309,2127,33,61,3242,464,00:00:55,2778,378,00:27:44,2114,1027,9459,6323,1535,1601,292,2335,204,711,1420,151959.0,17763.0,7921.0,4826.0,0.92,27.73,0.01947284591275754,12747.0,0.717857746240919,0.05783634622965591,0.5326913329954385,89.71109984794728,13.606911447084233,401,533,467.0,25.247113763134,20.66415877545726,2.742249318977818
